1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-53.39,27.49,15.93,36.79,156.97,-3.03,154.16,25.41,144.24,34.24,you
-53.39,27.22,16.44,36.45,156.87,-3.77,154.29,24.9,144.54,33.89,you
-53.42,27.3,16.15,36.33,156.92,-4.21,154.37,24.6,144.62,33.53,you
-53.14,27.36,16.17,36.37,156.74,-4.46,154.42,24.62,144.74,33.58,you
-53.06,27.45,16.03,36.54,156.7,-4.75,154.65,24.46,145.04,33.54,you
-53.02,27.58,16.15,36.62,156.75,-5.16,154.87,24.23,145.27,33.44,you
-52.95,27.55,16.19,36.68,156.9,-5.41,155.12,24.23,145.49,33.45,you
-52.81,27.49,16.1,36.86,156.78,-5.82,155.16,24.07,145.58,33.43,you
-52.52,27.55,16.57,36.51,156.54,-6.38,155.02,23.61,145.24,33.35,you
-52.46,27.31,16.5,36.25,156.71,-6.78,154.92,23.21,145.18,33.0,you
-52.51,27.04,16.11,36.11,157.03,-6.93,155.19,23.19,145.45,32.92,you
-52.93,27.7,16.27,36.87,157.2,-6.92,155.75,23.23,145.95,32.78,you
-52.43,27.55,16.3,36.86,156.9,-7.14,155.31,23.28,145.52,32.86,you
-52.89,28.17,16.19,37.49,157.33,-6.6,156.26,23.68,146.6,33.27,you
-53.16,28.45,16.1,37.6,157.42,-7.46,156.18,22.79,146.53,32.58,you
-53.13,28.15,16.27,37.42,157.46,-7.65,156.04,22.62,146.42,32.44,you
-53.2,28.02,16.75,37.05,157.4,-7.77,155.73,22.57,146.25,32.41,you
-53.4,28.06,16.76,37.62,157.28,-7.68,155.49,22.79,146.07,32.72,you
-53.35,28.05,16.47,39.75,156.99,-7.62,155.01,23.04,145.92,33.17,you
-53.4,28.2,16.54,40.04,156.88,-7.55,155.03,23.07,146.14,33.5,you
-53.54,28.3,16.0,40.36,156.73,-7.54,154.75,22.9,145.96,33.51,you
-53.97,28.3,16.1,40.16,156.88,-7.39,154.57,22.78,145.79,33.56,you
-54.66,27.7,15.79,39.26,157.53,-7.55,154.7,22.53,145.76,33.34,you
-55.38,27.35,14.86,39.31,158.47,-8.14,155.2,22.02,146.46,32.63,you
-55.09,27.2,14.58,39.07,158.88,-9.06,155.47,21.41,146.62,31.87,you
-54.52,27.33,14.73,42.41,158.66,-9.47,155.39,21.63,146.52,31.89,you
-53.89,27.53,15.22,41.23,158.1,-9.63,154.83,21.77,146.35,32.27,you
-53.89,27.63,14.93,39.05,158.37,-9.84,154.86,21.44,146.32,31.97,you
-53.56,27.49,14.98,38.89,158.28,-9.61,154.89,21.75,146.31,32.1,you
-53.44,27.68,15.49,39.21,158.51,-8.43,155.97,22.58,147.43,32.56,you
-53.56,28.42,16.37,39.74,158.31,-8.58,155.9,22.37,147.43,32.45,you
-53.86,28.17,15.73,40.04,158.55,-9.18,156.14,22.07,147.67,32.25,you
-53.99,28.28,15.85,40.59,158.68,-9.27,156.52,22.16,148.04,32.31,you
-53.67,28.21,15.97,40.48,158.45,-9.55,156.24,21.97,147.79,32.08,you
-53.4,27.97,16.05,40.72,158.11,-9.41,155.77,22.41,147.32,32.46,you
-53.06,27.79,16.22,41.41,157.87,-9.18,155.55,22.73,147.14,33.01,you
-53.27,27.65,16.02,44.5,157.95,-8.64,155.95,23.36,147.52,33.6,you
-53.67,28.21,15.84,43.83,157.98,-7.53,156.43,24.17,148.1,34.37,you
-54.43,28.95,16.04,43.41,157.6,-6.53,157.02,25.51,148.95,35.58,you
-54.65,29.7,16.43,43.48,157.24,-6.98,157.04,25.03,149.24,35.31,you
-54.84,29.99,16.55,43.91,157.39,-7.23,157.19,24.57,149.3,34.55,you
-54.89,30.08,16.28,43.59,157.41,-7.97,156.91,23.93,148.95,33.83,you
-54.36,29.8,16.06,42.23,157.24,-9.18,156.23,23.01,148.31,33.03,you
-53.59,29.64,16.17,41.17,157.1,-10.11,156.12,22.35,148.22,32.34,you
-53.14,29.5,15.24,38.45,157.68,-11.6,156.46,20.9,148.4,30.73,you
-51.48,28.43,15.59,34.3,156.8,-12.88,156.33,19.88,148.3,29.81,you
-50.4,28.47,16.5,34.79,156.11,-11.76,155.67,20.84,147.55,30.59,you
-50.22,27.89,16.03,34.87,155.92,-11.17,154.9,21.22,146.8,31.01,you
-49.83,27.23,16.26,33.98,155.76,-10.99,154.06,21.2,145.88,31.1,you
-49.59,26.0,16.38,32.64,155.9,-10.95,152.99,21.05,144.55,30.93,you
-49.31,24.61,15.92,31.7,155.8,-10.64,151.75,21.34,143.19,31.21,you
-48.68,23.42,16.15,30.88,154.84,-10.06,149.57,21.88,140.72,31.55,you
-48.66,21.0,14.32,29.26,154.46,-9.04,146.26,22.02,137.01,32.09,you
-49.73,19.48,10.56,27.85,155.47,-7.97,147.29,21.28,136.87,32.2,you
-49.73,19.03,9.95,27.42,155.58,-6.66,147.05,22.32,136.48,33.03,you
-49.56,18.63,9.63,27.14,155.87,-5.6,146.95,23.21,136.33,33.46,you
-49.58,18.27,9.72,26.72,156.14,-4.76,146.41,23.92,135.58,33.69,you
-49.6,18.18,9.74,26.59,156.3,-3.52,146.15,25.18,135.19,34.43,you
-49.66,18.16,9.52,26.39,156.33,-2.65,145.74,26.08,134.67,34.9,you
-49.75,18.27,9.26,26.78,156.58,-1.42,145.82,27.35,134.57,35.67,you
-49.76,18.47,9.02,27.09,156.78,-0.3,146.03,28.68,134.63,36.47,you
-49.47,18.65,9.42,27.08,156.88,0.45,146.25,29.57,134.94,37.17,you
-49.36,18.83,9.57,26.79,157.12,0.94,146.45,30.1,135.04,37.46,you
-49.13,19.05,9.85,26.62,157.17,1.32,146.51,30.49,135.14,37.58,you
-48.96,19.33,9.59,26.42,157.22,1.69,146.83,31.12,135.54,37.94,you
