1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-29.73,-35.19,-0.06,-66.68,47.9,-56.1,62.06,45.23,67.61,50.68,victory
-30.0,-34.85,-0.25,-66.9,47.71,-56.53,62.3,45.07,67.89,50.54,victory
-30.26,-34.39,-0.85,-66.37,47.38,-56.5,62.82,45.15,68.34,50.46,victory
-30.25,-34.13,-1.03,-66.46,47.1,-56.53,63.11,45.03,68.73,50.29,victory
-30.14,-33.87,-0.89,-66.32,47.13,-56.67,63.35,44.84,68.89,50.18,victory
-30.34,-33.84,-1.06,-66.12,46.88,-56.69,63.42,44.73,68.95,50.14,victory
-30.6,-33.71,-1.07,-66.26,46.41,-56.81,63.53,44.61,69.01,50.06,victory
-30.67,-33.71,-1.67,-65.64,45.7,-56.76,63.6,44.74,69.19,50.08,victory
-30.83,-33.67,-2.51,-65.43,44.8,-56.91,63.83,44.74,69.59,50.05,victory
-30.95,-33.62,-2.6,-65.28,44.37,-56.9,64.22,44.67,69.95,50.02,victory
-31.07,-33.33,-1.86,-65.48,44.8,-56.87,64.38,44.93,70.12,50.33,victory
-31.13,-33.02,-1.22,-65.38,45.13,-56.83,64.54,44.92,70.34,50.26,victory
-31.26,-32.84,-0.74,-65.38,45.25,-56.91,64.78,44.79,70.56,49.98,victory
-31.03,-32.84,-0.78,-65.46,45.03,-57.05,64.76,44.84,70.58,50.0,victory
-30.83,-32.83,-0.56,-65.73,45.02,-57.1,64.69,44.74,70.52,49.98,victory
-30.85,-32.6,0.03,-65.79,45.44,-57.35,64.82,44.59,70.65,49.83,victory
-30.78,-32.49,0.73,-66.09,45.9,-57.39,65.03,44.44,70.85,49.7,victory
-30.64,-32.43,1.49,-66.34,46.57,-57.47,65.1,44.14,70.97,49.39,victory
-30.51,-32.39,2.38,-66.71,47.2,-57.58,65.06,43.93,70.93,49.19,victory
-30.65,-32.3,2.45,-66.59,47.43,-57.55,65.22,43.8,71.05,49.07,victory
-30.77,-32.32,2.19,-66.26,47.16,-57.33,65.51,43.87,71.18,49.01,victory
-30.85,-32.38,1.74,-65.94,46.81,-57.09,65.66,43.97,71.35,49.08,victory
-30.82,-32.42,1.94,-65.58,46.69,-56.72,65.89,43.94,71.58,49.05,victory
-30.7,-32.31,2.6,-65.48,46.89,-56.43,65.97,43.65,71.63,48.74,victory
-30.48,-32.33,3.36,-65.97,47.63,-56.94,65.79,43.45,71.38,48.66,victory
